,Unnamed: 0.1,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,Location,days_till_paris,names,rate_of_change,average_apparatus_rank
8452,8452,8453,2023 52nd FIG Artistic Gymnastics World Championships,NED,qual,FX,77.0,0.7855414012738854,"Antwerp, Belgium",0.34506242905788875,SANNA VEERMAN,-0.002594735018512085,0.24794520547945206
8453,8453,8454,2023 52nd FIG Artistic Gymnastics World Championships,NED,final,UB,6.0,0.9044585987261147,"Antwerp, Belgium",0.34506242905788875,SANNA VEERMAN,0.024141222455524886,0.0
8454,8454,8455,2023 52nd FIG Artistic Gymnastics World Championships,NED,qual,UB,6.0,0.9044585987261147,"Antwerp, Belgium",0.34506242905788875,SANNA VEERMAN,0.024141222455524886,0.0
8455,8455,8456,2023 52nd FIG Artistic Gymnastics World Championships,NED,TeamFinal,UB,,0.8810828025477707,"Antwerp, Belgium",0.34506242905788875,SANNA VEERMAN,0.024141222455524886,0.0
8456,8456,8457,2023 52nd FIG Artistic Gymnastics World Championships,NED,TeamFinal,VT,,0.8322292993630575,"Antwerp, Belgium",0.34506242905788875,SANNA VEERMAN,0.002154039686026728,0.0
8457,8457,8458,2023 52nd FIG Artistic Gymnastics World Championships,NED,qual,VT,46.0,0.8471337579617835,"Antwerp, Belgium",0.34506242905788875,SANNA VEERMAN,0.002154039686026728,0.0
8458,8458,8459,2023 Baku World Cup,NED,qual,BB,34.0,0.6984713375796178,"Baku, Azerbaijan",0.5539160045402951,SANNA VEERMAN,0.0014542234338330968,0.10821917808219178
8459,8459,8460,2023 Baku World Cup,NED,qual,FX,23.0,0.7473248407643313,"Baku, Azerbaijan",0.5539160045402951,SANNA VEERMAN,-0.002594735018512085,0.24794520547945206
8460,8460,8461,2023 Baku World Cup,NED,final,UB,3.0,0.8768152866242038,"Baku, Azerbaijan",0.5539160045402951,SANNA VEERMAN,0.024141222455524886,0.0
8461,8461,8462,2023 Baku World Cup,NED,qual,UB,3.0,0.8726114649681529,"Baku, Azerbaijan",0.5539160045402951,SANNA VEERMAN,0.024141222455524886,0.0
8462,8462,8463,2023 Senior European Championships,NED,qual,FX,42.0,0.7728025477707006,"Antalya, Turkey",0.5187287173666288,SANNA VEERMAN,-0.002594735018512085,0.24794520547945206
8463,8463,8464,2023 Senior European Championships,NED,qual,UB,23.0,0.8343949044585988,"Antalya, Turkey",0.5187287173666288,SANNA VEERMAN,0.024141222455524886,0.0
8464,8464,8465,2023 Senior European Championships,NED,qual,VT,36.0,0.8322292993630575,"Antalya, Turkey",0.5187287173666288,SANNA VEERMAN,0.002154039686026728,0.0
8465,8465,8466,EnBW DTB Pokal Team Challenge 2023,NED,qual,BB,16.0,0.7961783439490446,"Stuttgart, Germany",0.5539160045402951,SANNA VEERMAN,0.0014542234338330968,0.10821917808219178
8466,8466,8467,EnBW DTB Pokal Team Challenge 2023,NED,qual,FX,29.0,0.7452229299363057,"Stuttgart, Germany",0.5539160045402951,SANNA VEERMAN,-0.002594735018512085,0.24794520547945206
8467,8467,8468,EnBW DTB Pokal Team Challenge 2023,NED,final,UB,2.0,0.9065605095541402,"Stuttgart, Germany",0.5539160045402951,SANNA VEERMAN,0.024141222455524886,0.0
8468,8468,8469,EnBW DTB Pokal Team Challenge 2023,NED,qual,UB,2.0,0.9076433121019108,"Stuttgart, Germany",0.5539160045402951,SANNA VEERMAN,0.024141222455524886,0.0
8469,8469,8470,EnBW DTB Pokal Team Challenge 2023,NED,qual,VT,25.0,0.8248407643312102,"Stuttgart, Germany",0.5539160045402951,SANNA VEERMAN,0.002154039686026728,0.0
8470,8470,8471,2022 51st FIG Artistic Gymnastics World Championships,MLT,qual,BB,115.0,0.6708917197452229,"Liverpool, England",0.7253121452894438,TARA VELLA CLARK,-0.05519244870778023,0.4606164383561644
8471,8471,8472,2022 51st FIG Artistic Gymnastics World Championships,MLT,qual,FX,131.0,0.709108280254777,"Liverpool, England",0.7253121452894438,TARA VELLA CLARK,-0.025253281055923237,0.613013698630137
8472,8472,8473,2022 51st FIG Artistic Gymnastics World Championships,MLT,qual,UB,145.0,0.48191082802547774,"Liverpool, England",0.7253121452894438,TARA VELLA CLARK,-0.03459699504661502,0.6575342465753424
8473,8473,8474,2022 51st FIG Artistic Gymnastics World Championships,MLT,qual,VT,121.0,0.7749044585987261,"Liverpool, England",0.7253121452894438,TARA VELLA CLARK,0.03159976219401821,0.3578767123287671
8474,8474,8475,2022 Senior European Championships,MLT,qual,BB,41.0,0.7664331210191083,"Munich, Germany",0.7945516458569807,TARA VELLA CLARK,-0.05519244870778023,0.4606164383561644
8475,8475,8476,2022 Senior European Championships,MLT,qual,FX,87.0,0.7197452229299364,"Munich, Germany",0.7945516458569807,TARA VELLA CLARK,-0.025253281055923237,0.613013698630137
8476,8476,8477,2022 Senior European Championships,MLT,qual,UB,103.0,0.6220382165605096,"Munich, Germany",0.7945516458569807,TARA VELLA CLARK,-0.03459699504661502,0.6575342465753424
8477,8477,8478,2022 Senior European Championships,MLT,qual,VT,79.0,0.7812738853503185,"Munich, Germany",0.7945516458569807,TARA VELLA CLARK,0.03159976219401821,0.3578767123287671
8478,8478,8479,2022 Senior European Championships,MLT,qual,VT,25.0,0.7812738853503185,"Munich, Germany",0.7945516458569807,TARA VELLA CLARK,0.03159976219401821,0.3578767123287671
8479,8479,8480,2022 Senior European Championships,MLT,qual,VT,25.0,0.7324840764331211,"Munich, Germany",0.7945516458569807,TARA VELLA CLARK,0.03159976219401821,0.3578767123287671
8480,8480,8481,2023 Senior European Championships,MLT,qual,BB,99.0,0.6071974522292993,"Antalya, Turkey",0.5187287173666288,TARA VELLA CLARK,-0.05519244870778023,0.4606164383561644
8481,8481,8482,2023 Senior European Championships,MLT,qual,FX,116.0,0.6326751592356689,"Antalya, Turkey",0.5187287173666288,TARA VELLA CLARK,-0.025253281055923237,0.613013698630137
8482,8482,8483,2023 Senior European Championships,MLT,qual,UB,114.0,0.554140127388535,"Antalya, Turkey",0.5187287173666288,TARA VELLA CLARK,-0.03459699504661502,0.6575342465753424
8483,8483,8484,2023 Senior European Championships,MLT,qual,VT,111.0,0.7473248407643313,"Antalya, Turkey",0.5187287173666288,TARA VELLA CLARK,0.03159976219401821,0.3578767123287671
8484,8484,8485,2022 51st FIG Artistic Gymnastics World Championships,BEL,qual,BB,85.0,0.7218471337579618,"Liverpool, England",0.7253121452894438,JUTTA VERKEST,-0.026580849725575215,0.3527397260273973
8485,8485,8486,2022 51st FIG Artistic Gymnastics World Championships,BEL,qual,FX,63.0,0.7982802547770701,"Liverpool, England",0.7253121452894438,JUTTA VERKEST,-0.0014216661927773675,0.21232876712328766
8486,8486,8487,2022 51st FIG Artistic Gymnastics World Championships,BEL,qual,UB,46.0,0.8194904458598726,"Liverpool, England",0.7253121452894438,JUTTA VERKEST,0.006280327576886837,0.19863013698630136
8487,8487,8488,2022 51st FIG Artistic Gymnastics World Championships,BEL,qual,VT,72.0,0.8173885350318472,"Liverpool, England",0.7253121452894438,JUTTA VERKEST,0.006462119058081037,0.317351598173516
8488,8488,8489,2022 Senior European Championships,BEL,qual,BB,11.0,0.8280254777070064,"Munich, Germany",0.7945516458569807,JUTTA VERKEST,-0.026580849725575215,0.3527397260273973
8489,8489,8490,2022 Senior European Championships,BEL,TeamFinal,BB,8.0,0.8237579617834395,"Munich, Germany",0.7945516458569807,JUTTA VERKEST,-0.026580849725575215,0.3527397260273973
8490,8490,8491,2022 Senior European Championships,BEL,qual,FX,29.0,0.8003821656050957,"Munich, Germany",0.7945516458569807,JUTTA VERKEST,-0.0014216661927773675,0.21232876712328766
8491,8491,8492,2022 Senior European Championships,BEL,TeamFinal,FX,20.0,0.7834394904458599,"Munich, Germany",0.7945516458569807,JUTTA VERKEST,-0.0014216661927773675,0.21232876712328766
8492,8492,8493,2022 Senior European Championships,BEL,qual,VT,52.0,0.8110191082802548,"Munich, Germany",0.7945516458569807,JUTTA VERKEST,0.006462119058081037,0.317351598173516
8493,8493,8494,2022 Senior European Championships,BEL,TeamFinal,VT,20.0,0.8280254777070064,"Munich, Germany",0.7945516458569807,JUTTA VERKEST,0.006462119058081037,0.317351598173516
8494,8494,8495,2023 52nd FIG Artistic Gymnastics World Championships,BEL,qual,BB,99.0,0.7494267515923567,"Antwerp, Belgium",0.34506242905788875,JUTTA VERKEST,-0.026580849725575215,0.3527397260273973
8495,8495,8496,2023 52nd FIG Artistic Gymnastics World Championships,BEL,qual,FX,62.0,0.7961783439490446,"Antwerp, Belgium",0.34506242905788875,JUTTA VERKEST,-0.0014216661927773675,0.21232876712328766
8496,8496,8497,2023 52nd FIG Artistic Gymnastics World Championships,BEL,qual,VT,82.0,0.8301273885350319,"Antwerp, Belgium",0.34506242905788875,JUTTA VERKEST,0.006462119058081037,0.317351598173516
8497,8497,8498,2023 Senior European Championships,BEL,qual,BB,92.0,0.628407643312102,"Antalya, Turkey",0.5187287173666288,JUTTA VERKEST,-0.026580849725575215,0.3527397260273973
8498,8498,8499,2023 Senior European Championships,BEL,qual,FX,33.0,0.7834394904458599,"Antalya, Turkey",0.5187287173666288,JUTTA VERKEST,-0.0014216661927773675,0.21232876712328766
8499,8499,8500,2023 Senior European Championships,BEL,qual,UB,25.0,0.8280254777070064,"Antalya, Turkey",0.5187287173666288,JUTTA VERKEST,0.006280327576886837,0.19863013698630136
8500,8500,8501,2023 Senior European Championships,BEL,qual,VT,34.0,0.8343949044585988,"Antalya, Turkey",0.5187287173666288,JUTTA VERKEST,0.006462119058081037,0.317351598173516
8501,8501,8502,EnBW DTB Pokal Team Challenge 2023,BEL,qual,BB,14.0,0.7993630573248408,"Stuttgart, Germany",0.5539160045402951,JUTTA VERKEST,-0.026580849725575215,0.3527397260273973
8502,8502,8503,EnBW DTB Pokal Team Challenge 2023,BEL,final,FX,6.0,0.7430573248407644,"Stuttgart, Germany",0.5539160045402951,JUTTA VERKEST,-0.0014216661927773675,0.21232876712328766
8503,8503,8504,EnBW DTB Pokal Team Challenge 2023,BEL,qual,FX,4.0,0.8248407643312102,"Stuttgart, Germany",0.5539160045402951,JUTTA VERKEST,-0.0014216661927773675,0.21232876712328766
8504,8504,8505,EnBW DTB Pokal Team Challenge 2023,BEL,qual,UB,16.0,0.821656050955414,"Stuttgart, Germany",0.5539160045402951,JUTTA VERKEST,0.006280327576886837,0.19863013698630136
8505,8505,8506,EnBW DTB Pokal Team Challenge 2023,BEL,qual,VT,18.0,0.8280254777070064,"Stuttgart, Germany",0.5539160045402951,JUTTA VERKEST,0.006462119058081037,0.317351598173516
8506,8506,8507,2022 51st FIG Artistic Gymnastics World Championships,ITA,qual,BB,41.0,0.7834394904458599,"Liverpool, England",0.7253121452894438,GIORGIA VILLA,0.005862179115899064,0.0
8507,8507,8508,2022 51st FIG Artistic Gymnastics World Championships,ITA,TeamFinal,BB,,0.8747133757961785,"Liverpool, England",0.7253121452894438,GIORGIA VILLA,0.005862179115899064,0.0
8508,8508,8509,2022 51st FIG Artistic Gymnastics World Championships,ITA,qual,UB,13.0,0.9022929936305734,"Liverpool, England",0.7253121452894438,GIORGIA VILLA,0.0023167893511936316,0.0
8509,8509,8510,2022 51st FIG Artistic Gymnastics World Championships,ITA,TeamFinal,UB,,0.9022929936305734,"Liverpool, England",0.7253121452894438,GIORGIA VILLA,0.0023167893511936316,0.0
8510,8510,8511,2022 Senior European Championships,ITA,final,BB,7.0,0.7749044585987261,"Munich, Germany",0.7945516458569807,GIORGIA VILLA,0.005862179115899064,0.0
8511,8511,8512,2022 Senior European Championships,ITA,qual,BB,4.0,0.8577070063694268,"Munich, Germany",0.7945516458569807,GIORGIA VILLA,0.005862179115899064,0.0
8512,8512,8513,2022 Senior European Championships,ITA,TeamFinal,BB,6.0,0.8471337579617835,"Munich, Germany",0.7945516458569807,GIORGIA VILLA,0.005862179115899064,0.0
8513,8513,8514,2022 Senior European Championships,ITA,final,UB,4.0,0.8980891719745223,"Munich, Germany",0.7945516458569807,GIORGIA VILLA,0.0023167893511936316,0.0
8514,8514,8515,2022 Senior European Championships,ITA,qual,UB,3.0,0.9044585987261147,"Munich, Germany",0.7945516458569807,GIORGIA VILLA,0.0023167893511936316,0.0
8515,8515,8516,2022 Senior European Championships,ITA,TeamFinal,UB,3.0,0.9022929936305734,"Munich, Germany",0.7945516458569807,GIORGIA VILLA,0.0023167893511936316,0.0
8516,8516,8517,2023 Baku World Cup,ITA,final,BB,1.0,0.8895541401273885,"Baku, Azerbaijan",0.5539160045402951,GIORGIA VILLA,0.005862179115899064,0.0
8517,8517,8518,2023 Baku World Cup,ITA,qual,BB,1.0,0.8831847133757962,"Baku, Azerbaijan",0.5539160045402951,GIORGIA VILLA,0.005862179115899064,0.0
8518,8518,8519,2023 Baku World Cup,ITA,final,UB,2.0,0.89171974522293,"Baku, Azerbaijan",0.5539160045402951,GIORGIA VILLA,0.0023167893511936316,0.0
8519,8519,8520,2023 Baku World Cup,ITA,qual,UB,2.0,0.8853503184713376,"Baku, Azerbaijan",0.5539160045402951,GIORGIA VILLA,0.0023167893511936316,0.0
8520,8520,8521,2023 Cairo World Cup,ITA,final,BB,1.0,0.8662420382165605,"Cairo, Egypt",0.5187287173666288,GIORGIA VILLA,0.005862179115899064,0.0
8521,8521,8522,2023 Cairo World Cup,ITA,qual,BB,5.0,0.8003821656050957,"Cairo, Egypt",0.5187287173666288,GIORGIA VILLA,0.005862179115899064,0.0
8522,8522,8523,2023 Cairo World Cup,ITA,final,UB,2.0,0.9044585987261147,"Cairo, Egypt",0.5187287173666288,GIORGIA VILLA,0.0023167893511936316,0.0
8523,8523,8524,2023 Cairo World Cup,ITA,qual,UB,2.0,0.8938216560509554,"Cairo, Egypt",0.5187287173666288,GIORGIA VILLA,0.0023167893511936316,0.0
8524,8524,8525,2023 Senior European Championships,ITA,qual,BB,19.0,0.7855414012738854,"Antalya, Turkey",0.5187287173666288,GIORGIA VILLA,0.005862179115899064,0.0
8525,8525,8526,2023 Senior European Championships,ITA,final,UB,4.0,0.895923566878981,"Antalya, Turkey",0.5187287173666288,GIORGIA VILLA,0.0023167893511936316,0.0
8526,8526,8527,2023 Senior European Championships,ITA,qual,UB,6.0,0.9022929936305734,"Antalya, Turkey",0.5187287173666288,GIORGIA VILLA,0.0023167893511936316,0.0
8527,8527,8528,2022 Cottbus World Cup,ESP,qual,BB,18.0,0.6921019108280255,"Cottbus, Germany",1.0,CLAUDIA VILLALBA,0.0,0.1232876712328767
8528,8528,8529,2022 Cottbus World Cup,ESP,qual,FX,3.0,0.7685350318471338,"Cottbus, Germany",1.0,CLAUDIA VILLALBA,0.0,0.023972602739726026
8529,8529,8530,2022 Cottbus World Cup,ESP,final,FX,4.0,0.7643312101910829,"Cottbus, Germany",1.0,CLAUDIA VILLALBA,0.0,0.023972602739726026
8530,8530,8531,2022 Cottbus World Cup,ESP,qual,UB,9.0,0.7707006369426752,"Cottbus, Germany",1.0,CLAUDIA VILLALBA,0.0,0.06164383561643835
8531,8531,8532,2023 Central American and Caribbean Games,COL,qual,FX,31.0,0.6751592356687898,"San Salvador, El Salvador",0.44948921679909193,MARIA VILLEGAS,0.0,0.21232876712328766
8532,8532,8533,2023 Central American and Caribbean Games,COL,qual,VT,26.0,0.7707006369426752,"San Salvador, El Salvador",0.44948921679909193,MARIA VILLEGAS,0.0,0.1780821917808219
8533,8533,8534,2023 Artistic Gymnastics Senior Pan American Championships,COL,TeamQual,BB,,0.6539490445859872,"Medellin, Colombia",0.48467650397275824,MARIA JOSE VILLEGAS JIMENEZ,0.0,0.0
8534,8534,8535,2023 Artistic Gymnastics Senior Pan American Championships,COL,TeamQual,FX,,0.7070063694267515,"Medellin, Colombia",0.48467650397275824,MARIA JOSE VILLEGAS JIMENEZ,0.0,0.0
8535,8535,8536,2023 Artistic Gymnastics Senior Pan American Championships,COL,TeamQual,VT,,0.7240127388535033,"Medellin, Colombia",0.48467650397275824,MARIA JOSE VILLEGAS JIMENEZ,0.0,0.0
8536,8536,8537,2023 Osijek World Challenge Cup,RSA,qual,BB,19.0,0.7154777070063695,"Osijek, Croatia",0.44948921679909193,KARMA VISAGIE,0.0,0.13013698630136986
8537,8537,8538,2023 Osijek World Challenge Cup,RSA,qual,VT,17.0,0.7643312101910829,"Osijek, Croatia",0.44948921679909193,KARMA VISAGIE,0.0,0.11643835616438356
8538,8538,8539,2023 Osijek World Challenge Cup,RSA,qual,VT,17.0,0.7749044585987261,"Osijek, Croatia",0.44948921679909193,KARMA VISAGIE,0.0,0.11643835616438356
8539,8539,8540,2022 51st FIG Artistic Gymnastics World Championships,NED,AAfinal,BB,18.0,0.7557961783439491,"Liverpool, England",0.7253121452894438,NAOMI VISSER,0.0020664656135459206,0.0
8540,8540,8541,2022 51st FIG Artistic Gymnastics World Championships,NED,qual,BB,24.0,0.8110191082802548,"Liverpool, England",0.7253121452894438,NAOMI VISSER,0.0020664656135459206,0.0
8541,8541,8542,2022 51st FIG Artistic Gymnastics World Championships,NED,AAfinal,FX,5.0,0.8768152866242038,"Liverpool, England",0.7253121452894438,NAOMI VISSER,-0.00310746708803867,0.0
8542,8542,8543,2022 51st FIG Artistic Gymnastics World Championships,NED,final,FX,5.0,0.8704458598726116,"Liverpool, England",0.7253121452894438,NAOMI VISSER,-0.00310746708803867,0.0
8543,8543,8544,2022 51st FIG Artistic Gymnastics World Championships,NED,qual,FX,7.0,0.8704458598726116,"Liverpool, England",0.7253121452894438,NAOMI VISSER,-0.00310746708803867,0.0
8544,8544,8545,2022 51st FIG Artistic Gymnastics World Championships,NED,AAfinal,UB,24.0,0.7664331210191083,"Liverpool, England",0.7253121452894438,NAOMI VISSER,-0.005173932701584591,0.0
8545,8545,8546,2022 51st FIG Artistic Gymnastics World Championships,NED,final,UB,7.0,0.8428662420382166,"Liverpool, England",0.7253121452894438,NAOMI VISSER,-0.005173932701584591,0.0
8546,8546,8547,2022 51st FIG Artistic Gymnastics World Championships,NED,qual,UB,7.0,0.9171974522292994,"Liverpool, England",0.7253121452894438,NAOMI VISSER,-0.005173932701584591,0.0
8547,8547,8548,2022 51st FIG Artistic Gymnastics World Championships,NED,AAfinal,VT,22.0,0.8280254777070064,"Liverpool, England",0.7253121452894438,NAOMI VISSER,0.002154039686026728,0.18065068493150685
8548,8548,8549,2022 51st FIG Artistic Gymnastics World Championships,NED,qual,VT,37.0,0.8513375796178344,"Liverpool, England",0.7253121452894438,NAOMI VISSER,0.002154039686026728,0.18065068493150685
8549,8549,8550,2022 Baku World Cup,NED,qual,BB,6.0,0.8173885350318472,"Baku, Azerbaijan",0.9682179341657208,NAOMI VISSER,0.0020664656135459206,0.0
8550,8550,8551,2022 Baku World Cup,NED,final,BB,6.0,0.760063694267516,"Baku, Azerbaijan",0.9682179341657208,NAOMI VISSER,0.0020664656135459206,0.0
8551,8551,8552,2022 Baku World Cup,NED,qual,FX,7.0,0.7982802547770701,"Baku, Azerbaijan",0.9682179341657208,NAOMI VISSER,-0.00310746708803867,0.0
8552,8552,8553,2022 Baku World Cup,NED,final,FX,8.0,0.7282165605095542,"Baku, Azerbaijan",0.9682179341657208,NAOMI VISSER,-0.00310746708803867,0.0
8553,8553,8554,2022 Baku World Cup,NED,qual,UB,1.0,0.9277707006369428,"Baku, Azerbaijan",0.9682179341657208,NAOMI VISSER,-0.005173932701584591,0.0
8554,8554,8555,2022 Baku World Cup,NED,final,UB,2.0,0.8343949044585988,"Baku, Azerbaijan",0.9682179341657208,NAOMI VISSER,-0.005173932701584591,0.0
8555,8555,8556,2022 Senior European Championships,NED,qual,BB,36.0,0.779171974522293,"Munich, Germany",0.7945516458569807,NAOMI VISSER,0.0020664656135459206,0.0
8556,8556,8557,2022 Senior European Championships,NED,TeamFinal,BB,12.0,0.8089171974522293,"Munich, Germany",0.7945516458569807,NAOMI VISSER,0.0020664656135459206,0.0
8557,8557,8558,2022 Senior European Championships,NED,final,FX,6.0,0.8364968152866242,"Munich, Germany",0.7945516458569807,NAOMI VISSER,-0.00310746708803867,0.0
8558,8558,8559,2022 Senior European Championships,NED,qual,FX,3.0,0.868343949044586,"Munich, Germany",0.7945516458569807,NAOMI VISSER,-0.00310746708803867,0.0
8559,8559,8560,2022 Senior European Championships,NED,TeamFinal,FX,11.0,0.8301273885350319,"Munich, Germany",0.7945516458569807,NAOMI VISSER,-0.00310746708803867,0.0
8560,8560,8561,2022 Senior European Championships,NED,final,UB,7.0,0.8322292993630575,"Munich, Germany",0.7945516458569807,NAOMI VISSER,-0.005173932701584591,0.0
8561,8561,8562,2022 Senior European Championships,NED,qual,UB,2.0,0.9086624203821656,"Munich, Germany",0.7945516458569807,NAOMI VISSER,-0.005173932701584591,0.0
